id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
31105,boardgame,Archaeology: The Card Game,2007,2,4,20,20,20,8,2444,6.73052,6.44284,3155,107,116,420,897,217,1.341
136991,boardgame,Loony Quest,2015,2,5,20,20,20,8,768,7.27986,6.42685,1075,3,137,436,141,65,1.2462
123609,boardgame,Puzzle Strike Shadows,2012,2,4,20,20,20,10,419,8.10547,6.42511,779,26,80,172,108,22,2.9545
3720,boardgame,Subbuteo,1947,2,2,20,20,20,6,1145,7.03332,6.41578,1323,44,84,175,382,119,1.8319
16267,boardgame,Trans Europa,2005,2,6,20,20,20,8,2610,6.66359,6.40816,2724,63,122,258,741,331,1.4048
67928,boardgame,Puzzle Strike,2010,2,4,20,20,20,8,1607,6.83094,6.40112,1543,138,107,396,482,98,2.2755
15818,boardgame,Pickomino,2005,2,7,20,20,20,8,5308,6.51293,6.3794,6546,99,139,397,1522,670,1.1463
472,boardgame,DungeonQuest,1985,1,4,60,20,60,10,2125,6.67935,6.37112,2848,114,91,314,774,226,1.9248
1032,boardgame,B-17: Queen of the Skies,1981,1,2,20,20,20,12,1474,6.87383,6.36767,2498,70,138,360,716,220,2.3364
398,boardgame,Wildlife Safari,1994,2,5,30,20,30,7,2324,6.61628,6.35579,2777,95,122,362,1141,272,1.3051
66588,boardgame,Wits & Wagers Family,2010,3,10,20,20,20,8,890,7.03013,6.35344,1794,67,25,133,259,54,1.1481
91523,boardgame,Mondo,2011,1,4,20,20,20,8,1818,6.68386,6.35167,2071,77,122,396,412,119,1.8067
128667,boardgame,Samurai Sword,2012,3,7,40,20,40,8,1474,6.77531,6.33718,2565,102,68,444,343,111,1.7207
15290,boardgame,R-Eco,2003,2,5,20,20,20,8,1706,6.66737,6.33151,1834,79,67,210,600,204,1.4902
9441,boardgame,Ribbit,2004,2,5,20,20,20,5,1334,6.7837,6.31516,1413,14,63,189,330,149,1.094
3570,boardgame,Chicken Cha Cha Cha,1997,2,4,20,20,20,4,1853,6.64942,6.31335,2689,68,120,349,778,189,1.1164
798,boardgame,Ace of Aces: Handy Rotary Series,1980,2,2,20,20,20,10,907,6.97743,6.30895,1298,48,100,175,380,108,1.7315
16991,boardgame,Khet: The Laser Game,2005,2,2,20,20,20,9,2127,6.6044,6.30468,2988,227,91,447,795,225,2.5644
40990,boardgame,Word on the Street,2009,2,8,20,20,20,12,1379,6.71011,6.30113,2211,96,43,247,429,82,1.4024
128,boardgame,Take it Easy!,1983,1,8,20,20,20,10,1783,6.60495,6.29509,2027,88,66,198,587,192,1.526
139899,boardgame,VivaJava: The Coffee Game: The Dice Game,2014,1,4,40,20,40,10,693,7.0947,6.29408,1514,38,176,485,203,51,1.8431
108,boardgame,TAMSK,1998,2,2,20,20,20,8,1163,6.77564,6.29282,1699,50,172,390,488,149,2.2953
131835,boardgame,Boss Monster: The Dungeon Building Card Game,2013,2,4,20,20,20,13,4090,6.49359,6.28619,7696,263,104,687,915,266,1.812
7,boardgame,Cathedral,1978,2,2,20,20,20,8,2452,6.53402,6.27742,3931,239,89,364,1017,254,1.8268
37371,boardgame,Piece o' Cake,2008,2,5,20,20,20,8,1636,6.60292,6.26816,1680,44,103,262,528,154,1.3701
40832,boardgame,Keltis: Das Kartenspiel,2009,2,4,20,20,20,8,1010,6.8,6.26783,1506,34,36,96,288,99,1.5152
19643,boardgame,World of Warcraft Trading Card Game,2006,2,2,20,20,20,12,1519,6.68758,6.26426,2415,219,19,54,506,166,2.5482
3421,boardgame,StreetSoccer,2002,2,2,30,20,30,8,1468,6.62025,6.25737,1297,72,112,293,664,204,1.5343
25951,boardgame,The Castle of the Devil,2010,4,8,40,20,40,10,1949,6.53725,6.24839,2929,131,108,483,641,227,1.9692
1219,boardgame,Labyrinth,1986,1,4,20,20,20,8,5421,6.34149,6.21076,7991,387,43,304,1758,538,1.4108
37400,boardgame,Sushizock im Gockelwok,2008,2,5,20,20,20,8,1720,6.49754,6.20699,2047,43,66,190,471,201,1.2388
40381,boardgame,Masters Gallery,2009,2,5,30,20,30,8,1203,6.59963,6.2023,2135,128,47,155,457,143,1.6503
103649,boardgame,The City,2011,2,5,20,20,20,10,1231,6.59303,6.2014,1454,33,86,289,344,129,1.5736
35505,boardgame,Walk the Plank!,2013,3,5,20,20,20,8,934,6.75043,6.19727,1677,46,36,215,214,67,1.2687
8195,boardgame,Viva Topo!,2002,2,4,30,20,30,4,715,6.9002,6.19259,1153,28,111,291,314,81,1.1111
770,boardgame,Loot,1992,2,8,20,20,20,10,4154,6.31795,6.1843,6646,366,60,385,1514,522,1.387
19996,boardgame,Nacht der Magier,2005,2,4,20,20,20,6,919,6.71922,6.18428,1238,27,133,357,364,105,1.1238
11971,boardgame,Cockroach Poker,2004,2,6,20,20,20,8,2823,6.377,6.1806,3616,63,97,306,761,316,1.1329
5942,boardgame,Mystery Rummy: Al Capone and the Chicago Underworld,2003,2,4,40,20,40,8,658,6.8833,6.16615,1138,33,82,156,311,88,1.5795
140863,boardgame,Council of Verona,2013,2,5,20,20,20,13,1071,6.59243,6.15997,2034,101,104,448,323,53,1.3585
1111,boardgame,Taboo,1989,4,10,20,20,20,12,5905,6.28775,6.15675,8171,232,13,147,1453,487,1.2505
380,boardgame,Polarity,1986,2,4,20,20,20,8,1534,6.45507,6.13246,2090,145,105,412,712,217,1.7005
34320,boardgame,Shanghaien,2008,2,2,20,20,20,8,882,6.64876,6.12981,942,35,101,220,293,97,1.4639
8172,boardgame,Coyote,2003,3,6,30,20,30,10,887,6.62371,6.12906,1023,25,51,135,237,96,1.2083
30539,boardgame,Get Bit!,2007,3,6,20,20,20,7,3307,6.27633,6.12798,5460,133,155,691,882,233,1.1159
2266,boardgame,Gobblet,2000,2,2,20,20,20,7,1121,6.55392,6.12291,1730,125,26,115,406,101,1.901
1372,boardgame,Rise of the Luftwaffe,1993,2,8,20,20,20,12,454,7.0696,6.11435,808,43,47,69,160,58,2.1724
155695,boardgame,Age of War,2014,2,6,20,20,20,14,1519,6.43059,6.11246,2556,73,78,298,414,108,1.1481
141932,boardgame,The Agents,2013,2,5,40,20,40,8,1039,6.58231,6.11043,2474,203,28,148,385,77,2.3766
635,boardgame,Formula Motor Racing,1995,3,6,20,20,20,8,1579,6.39548,6.10963,1802,73,59,136,588,199,1.1859
175,boardgame,Raj,1988,2,5,20,20,20,8,1306,6.44803,6.10705,1884,85,52,124,558,178,1.2079
20545,boardgame,Rory's Story Cubes,2005,1,12,20,20,20,8,1300,6.4438,6.09949,3508,60,23,142,381,104,1.1538
80771,boardgame,Dungeon Raiders,2011,3,5,20,20,20,8,756,6.68029,6.09719,1121,44,44,210,185,65,1.4154
20806,boardgame,Three-Dragon Ante,2005,2,6,20,20,20,12,1256,6.47583,6.09194,2037,78,34,135,387,137,1.708
371,boardgame,Mystery Rummy: Murders in the Rue Morgue,1999,2,4,40,20,40,8,639,6.7338,6.09193,1270,36,85,164,269,74,1.7027
7104,boardgame,Ace of Aces: Powerhouse Series,1981,2,2,20,20,20,12,387,7.18456,6.0896,636,18,43,47,161,49,1.7959
19184,boardgame,Lectio,2004,3,5,20,20,20,8,494,6.90999,6.08455,465,8,163,297,234,47,1.9574
135649,boardgame,Tales & Games: The Three Little Pigs,2013,2,5,20,20,20,7,824,6.61998,6.0825,1674,39,76,267,209,47,1.1915
124847,boardgame,1911 Amundsen vs Scott,2013,2,2,20,20,20,12,426,7.06589,6.07191,613,19,39,118,106,49,1.8163
34373,boardgame,Tiki Topple,2008,2,4,20,20,20,10,1169,6.40871,6.07071,1594,66,44,145,365,134,1.3433
66081,boardgame,Pocket Battles: Elves vs. Orcs,2010,2,2,20,20,20,8,619,6.74249,6.06708,1721,76,53,178,181,73,2.0548
173090,boardgame,The Game: Spiel... so lange du kannst!,2015,1,5,20,20,20,8,667,6.64744,6.06173,982,17,66,246,169,81,1.3704
105593,boardgame,Mogel Motte,2011,3,5,20,20,20,7,728,6.58802,6.05344,1323,21,25,84,148,67,1.1642
437,boardgame,Master Labyrinth,1991,2,4,30,20,30,10,1674,6.3055,6.05122,2828,196,33,92,553,160,1.7875
142039,boardgame,Lost Legacy,2013,2,6,30,20,30,10,646,6.62022,6.0294,933,13,94,432,199,52,1.3269
134253,boardgame,Hostage Negotiator,2015,1,1,20,20,20,13,259,7.47992,6.02885,790,17,114,372,131,34,2.0588
154634,boardgame,Yardmaster,2014,2,4,20,20,20,8,639,6.60866,6.02443,1525,49,47,195,199,50,1.28
165950,boardgame,Beasty Bar,2014,2,4,20,20,20,8,474,6.79013,6.01421,707,13,38,150,118,40,1.45
147020,boardgame,Star Realms,2014,2,2,20,20,20,12,8821,7.73391,7.54021,14336,181,317,1663,1787,607,1.9654
129622,boardgame,Love Letter,2012,2,4,20,20,20,10,23682,7.42068,7.33764,40124,488,202,1629,4759,1820,1.211
463,boardgame,Magic: The Gathering,1993,2,2,20,20,20,13,18599,7.43803,7.31069,20403,691,161,316,5015,1642,3.1267
2655,boardgame,Hive,2001,2,2,20,20,20,9,16014,7.35745,7.25844,19825,395,506,2597,4465,1374,2.3493
478,boardgame,Citadels,2000,2,8,60,20,60,10,31243,7.18886,7.11014,39847,940,401,2604,7465,3166,2.0638
172,boardgame,For Sale,1997,3,6,20,20,20,8,11814,7.21302,7.10764,13044,200,735,2421,3800,1291,1.2951
18,boardgame,RoboRally,1994,2,8,120,20,120,12,16798,7.20173,7.10115,19141,478,610,2493,4560,1611,2.4426
133473,boardgame,Sushi Go!,2013,2,5,20,20,20,8,6630,7.17317,6.98953,11983,85,272,1238,1417,451,1.1685
12942,boardgame,No Thanks!,2004,3,5,20,20,20,8,11049,7.03627,6.94029,13668,154,278,1326,3222,1057,1.1561
2453,boardgame,Blokus,2000,2,4,20,20,20,5,14138,6.99369,6.89632,16535,529,138,1026,3798,1381,1.8059
153938,boardgame,Camel Up,2014,2,8,30,20,30,8,5043,7.11619,6.8905,6795,68,449,1329,972,354,1.5452
372,boardgame,Schotten-Totten,1999,2,2,20,20,20,8,2689,7.21517,6.86105,2857,58,123,365,789,306,1.7386
30618,boardgame,Eat Poop You Cat,1984,3,99,20,20,20,0,1227,7.48899,6.77961,637,2,13,107,409,99,1.1313
8203,boardgame,"Hey, That's My Fish!",2003,2,4,20,20,20,8,12807,6.82349,6.74588,14836,355,308,1293,3761,1356,1.4698
37759,boardgame,Incan Gold,2006,3,8,20,20,20,8,6006,6.84115,6.69338,7536,146,365,1276,1831,473,1.1543
13823,boardgame,Fairy Tale,2004,2,5,20,20,20,10,5903,6.82278,6.68142,8134,323,264,1229,2080,590,1.7441
123607,boardgame,Puzzle Strike (Third Edition),2012,2,4,20,20,20,10,998,7.5597,6.66785,1301,42,199,501,278,71,2.7324
153065,boardgame,Linko!,2014,2,5,20,20,20,10,1480,7.20321,6.65716,2193,32,117,378,375,144,1.4097
168584,boardgame,Love Letter: Batman,2015,2,4,20,20,20,10,999,7.49995,6.63902,2457,16,45,165,208,53,1.2075
156009,boardgame,Port Royal,2014,2,5,50,20,50,8,1878,7.06443,6.6332,2684,53,125,377,401,167,1.5449
152162,boardgame,Diamonds,2014,2,6,30,20,30,8,1642,7.09415,6.61997,2682,35,246,674,408,109,1.5872
16986,boardgame,Ubongo,2003,2,4,30,20,30,8,4469,6.80597,6.61817,4464,102,188,587,1066,409,1.5819
21550,boardgame,Blokus Trigon,2006,2,4,20,20,20,5,2234,6.97387,6.61295,2619,132,56,219,706,233,1.9657
157809,boardgame,Nations: The Dice Game,2014,1,4,40,20,40,14,1414,7.08068,6.55854,1705,33,343,1061,331,136,2.0221
36522,boardgame,2 de Mayo,2008,2,2,20,20,20,12,1592,6.99927,6.53535,2178,106,203,647,688,159,2.1509
83195,boardgame,Ghost Blitz,2010,2,8,20,20,20,8,2556,6.82409,6.52974,3463,33,92,303,588,236,1.1356
681,boardgame,Quarto!,1991,2,2,20,20,20,6,3013,6.79342,6.52694,4243,234,50,303,850,249,2.0602
145639,boardgame,Coconuts,2013,2,4,20,20,20,6,1102,7.20637,6.5138,1665,19,108,309,308,79,1.038
3955,boardgame,BANG!,2002,4,7,40,20,40,8,16573,6.62202,6.51331,18259,729,115,1074,4506,1826,1.6413
142992,boardgame,Gravwell: Escape from the 9th Dimension,2013,1,4,20,20,20,12,1275,7.08931,6.50874,1897,53,151,578,322,82,1.8171
32125,boardgame,Felix: The Cat in the Sack,2007,3,5,20,20,20,8,3707,6.62853,6.44586,4100,132,120,427,1060,447,1.3915
38545,boardgame,Kamisado,2008,2,2,20,20,20,0,1062,7.05954,6.44525,1404,40,84,360,299,92,2.5435
31105,boardgame,Archaeology: The Card Game,2007,2,4,20,20,20,8,2444,6.73052,6.44284,3155,107,116,420,897,217,1.341
136991,boardgame,Loony Quest,2015,2,5,20,20,20,8,768,7.27986,6.42685,1075,3,137,436,141,65,1.2462
123609,boardgame,Puzzle Strike Shadows,2012,2,4,20,20,20,10,419,8.10547,6.42511,779,26,80,172,108,22,2.9545
3720,boardgame,Subbuteo,1947,2,2,20,20,20,6,1145,7.03332,6.41578,1323,44,84,175,382,119,1.8319
16267,boardgame,Trans Europa,2005,2,6,20,20,20,8,2610,6.66359,6.40816,2724,63,122,258,741,331,1.4048
67928,boardgame,Puzzle Strike,2010,2,4,20,20,20,8,1607,6.83094,6.40112,1543,138,107,396,482,98,2.2755
15818,boardgame,Pickomino,2005,2,7,20,20,20,8,5308,6.51293,6.3794,6546,99,139,397,1522,670,1.1463
472,boardgame,DungeonQuest,1985,1,4,60,20,60,10,2125,6.67935,6.37112,2848,114,91,314,774,226,1.9248
1032,boardgame,B-17: Queen of the Skies,1981,1,2,20,20,20,12,1474,6.87383,6.36767,2498,70,138,360,716,220,2.3364
398,boardgame,Wildlife Safari,1994,2,5,30,20,30,7,2324,6.61628,6.35579,2777,95,122,362,1141,272,1.3051
66588,boardgame,Wits & Wagers Family,2010,3,10,20,20,20,8,890,7.03013,6.35344,1794,67,25,133,259,54,1.1481
91523,boardgame,Mondo,2011,1,4,20,20,20,8,1818,6.68386,6.35167,2071,77,122,396,412,119,1.8067
128667,boardgame,Samurai Sword,2012,3,7,40,20,40,8,1474,6.77531,6.33718,2565,102,68,444,343,111,1.7207
15290,boardgame,R-Eco,2003,2,5,20,20,20,8,1706,6.66737,6.33151,1834,79,67,210,600,204,1.4902
9441,boardgame,Ribbit,2004,2,5,20,20,20,5,1334,6.7837,6.31516,1413,14,63,189,330,149,1.094
3570,boardgame,Chicken Cha Cha Cha,1997,2,4,20,20,20,4,1853,6.64942,6.31335,2689,68,120,349,778,189,1.1164
798,boardgame,Ace of Aces: Handy Rotary Series,1980,2,2,20,20,20,10,907,6.97743,6.30895,1298,48,100,175,380,108,1.7315
16991,boardgame,Khet: The Laser Game,2005,2,2,20,20,20,9,2127,6.6044,6.30468,2988,227,91,447,795,225,2.5644
40990,boardgame,Word on the Street,2009,2,8,20,20,20,12,1379,6.71011,6.30113,2211,96,43,247,429,82,1.4024
128,boardgame,Take it Easy!,1983,1,8,20,20,20,10,1783,6.60495,6.29509,2027,88,66,198,587,192,1.526
139899,boardgame,VivaJava: The Coffee Game: The Dice Game,2014,1,4,40,20,40,10,693,7.0947,6.29408,1514,38,176,485,203,51,1.8431
108,boardgame,TAMSK,1998,2,2,20,20,20,8,1163,6.77564,6.29282,1699,50,172,390,488,149,2.2953
131835,boardgame,Boss Monster: The Dungeon Building Card Game,2013,2,4,20,20,20,13,4090,6.49359,6.28619,7696,263,104,687,915,266,1.812
7,boardgame,Cathedral,1978,2,2,20,20,20,8,2452,6.53402,6.27742,3931,239,89,364,1017,254,1.8268
37371,boardgame,Piece o' Cake,2008,2,5,20,20,20,8,1636,6.60292,6.26816,1680,44,103,262,528,154,1.3701
40832,boardgame,Keltis: Das Kartenspiel,2009,2,4,20,20,20,8,1010,6.8,6.26783,1506,34,36,96,288,99,1.5152
19643,boardgame,World of Warcraft Trading Card Game,2006,2,2,20,20,20,12,1519,6.68758,6.26426,2415,219,19,54,506,166,2.5482
3421,boardgame,StreetSoccer,2002,2,2,30,20,30,8,1468,6.62025,6.25737,1297,72,112,293,664,204,1.5343
25951,boardgame,The Castle of the Devil,2010,4,8,40,20,40,10,1949,6.53725,6.24839,2929,131,108,483,641,227,1.9692
1219,boardgame,Labyrinth,1986,1,4,20,20,20,8,5421,6.34149,6.21076,7991,387,43,304,1758,538,1.4108
37400,boardgame,Sushizock im Gockelwok,2008,2,5,20,20,20,8,1720,6.49754,6.20699,2047,43,66,190,471,201,1.2388
40381,boardgame,Masters Gallery,2009,2,5,30,20,30,8,1203,6.59963,6.2023,2135,128,47,155,457,143,1.6503
103649,boardgame,The City,2011,2,5,20,20,20,10,1231,6.59303,6.2014,1454,33,86,289,344,129,1.5736
35505,boardgame,Walk the Plank!,2013,3,5,20,20,20,8,934,6.75043,6.19727,1677,46,36,215,214,67,1.2687
8195,boardgame,Viva Topo!,2002,2,4,30,20,30,4,715,6.9002,6.19259,1153,28,111,291,314,81,1.1111
770,boardgame,Loot,1992,2,8,20,20,20,10,4154,6.31795,6.1843,6646,366,60,385,1514,522,1.387
19996,boardgame,Nacht der Magier,2005,2,4,20,20,20,6,919,6.71922,6.18428,1238,27,133,357,364,105,1.1238
11971,boardgame,Cockroach Poker,2004,2,6,20,20,20,8,2823,6.377,6.1806,3616,63,97,306,761,316,1.1329
5942,boardgame,Mystery Rummy: Al Capone and the Chicago Underworld,2003,2,4,40,20,40,8,658,6.8833,6.16615,1138,33,82,156,311,88,1.5795
140863,boardgame,Council of Verona,2013,2,5,20,20,20,13,1071,6.59243,6.15997,2034,101,104,448,323,53,1.3585
1111,boardgame,Taboo,1989,4,10,20,20,20,12,5905,6.28775,6.15675,8171,232,13,147,1453,487,1.2505
380,boardgame,Polarity,1986,2,4,20,20,20,8,1534,6.45507,6.13246,2090,145,105,412,712,217,1.7005
34320,boardgame,Shanghaien,2008,2,2,20,20,20,8,882,6.64876,6.12981,942,35,101,220,293,97,1.4639
8172,boardgame,Coyote,2003,3,6,30,20,30,10,887,6.62371,6.12906,1023,25,51,135,237,96,1.2083
30539,boardgame,Get Bit!,2007,3,6,20,20,20,7,3307,6.27633,6.12798,5460,133,155,691,882,233,1.1159
2266,boardgame,Gobblet,2000,2,2,20,20,20,7,1121,6.55392,6.12291,1730,125,26,115,406,101,1.901
1372,boardgame,Rise of the Luftwaffe,1993,2,8,20,20,20,12,454,7.0696,6.11435,808,43,47,69,160,58,2.1724
155695,boardgame,Age of War,2014,2,6,20,20,20,14,1519,6.43059,6.11246,2556,73,78,298,414,108,1.1481
141932,boardgame,The Agents,2013,2,5,40,20,40,8,1039,6.58231,6.11043,2474,203,28,148,385,77,2.3766
635,boardgame,Formula Motor Racing,1995,3,6,20,20,20,8,1579,6.39548,6.10963,1802,73,59,136,588,199,1.1859
175,boardgame,Raj,1988,2,5,20,20,20,8,1306,6.44803,6.10705,1884,85,52,124,558,178,1.2079
20545,boardgame,Rory's Story Cubes,2005,1,12,20,20,20,8,1300,6.4438,6.09949,3508,60,23,142,381,104,1.1538
80771,boardgame,Dungeon Raiders,2011,3,5,20,20,20,8,756,6.68029,6.09719,1121,44,44,210,185,65,1.4154
20806,boardgame,Three-Dragon Ante,2005,2,6,20,20,20,12,1256,6.47583,6.09194,2037,78,34,135,387,137,1.708
371,boardgame,Mystery Rummy: Murders in the Rue Morgue,1999,2,4,40,20,40,8,639,6.7338,6.09193,1270,36,85,164,269,74,1.7027
7104,boardgame,Ace of Aces: Powerhouse Series,1981,2,2,20,20,20,12,387,7.18456,6.0896,636,18,43,47,161,49,1.7959
19184,boardgame,Lectio,2004,3,5,20,20,20,8,494,6.90999,6.08455,465,8,163,297,234,47,1.9574
135649,boardgame,Tales & Games: The Three Little Pigs,2013,2,5,20,20,20,7,824,6.61998,6.0825,1674,39,76,267,209,47,1.1915
124847,boardgame,1911 Amundsen vs Scott,2013,2,2,20,20,20,12,426,7.06589,6.07191,613,19,39,118,106,49,1.8163
34373,boardgame,Tiki Topple,2008,2,4,20,20,20,10,1169,6.40871,6.07071,1594,66,44,145,365,134,1.3433
66081,boardgame,Pocket Battles: Elves vs. Orcs,2010,2,2,20,20,20,8,619,6.74249,6.06708,1721,76,53,178,181,73,2.0548
173090,boardgame,The Game: Spiel... so lange du kannst!,2015,1,5,20,20,20,8,667,6.64744,6.06173,982,17,66,246,169,81,1.3704
105593,boardgame,Mogel Motte,2011,3,5,20,20,20,7,728,6.58802,6.05344,1323,21,25,84,148,67,1.1642
437,boardgame,Master Labyrinth,1991,2,4,30,20,30,10,1674,6.3055,6.05122,2828,196,33,92,553,160,1.7875
142039,boardgame,Lost Legacy,2013,2,6,30,20,30,10,646,6.62022,6.0294,933,13,94,432,199,52,1.3269
134253,boardgame,Hostage Negotiator,2015,1,1,20,20,20,13,259,7.47992,6.02885,790,17,114,372,131,34,2.0588
154634,boardgame,Yardmaster,2014,2,4,20,20,20,8,639,6.60866,6.02443,1525,49,47,195,199,50,1.28
165950,boardgame,Beasty Bar,2014,2,4,20,20,20,8,474,6.79013,6.01421,707,13,38,150,118,40,1.45
225,boardgame,Icehouse,1989,3,5,20,20,20,8,578,6.67085,5.99667,1288,22,80,201,294,47,2.5957
26235,boardgame,Pick & Pack,2007,2,2,20,20,20,8,622,6.54626,5.99642,714,46,30,108,225,67,1.8806
34004,boardgame,Big Points,2008,2,5,20,20,20,8,710,6.48941,5.99496,690,20,33,79,224,63,1.3651
169611,boardgame,Love Letter: The Hobbit  The Battle of the Five Armies,2015,2,4,30,20,30,8,304,7.24572,5.99424,850,10,13,56,62,21,1.4286
4112,boardgame,Hex,1942,2,2,20,20,20,8,447,6.84207,5.99098,365,5,20,131,216,45,2.8
135116,boardgame,Seventh Hero,2012,3,5,30,20,30,8,559,6.59925,5.98243,1198,65,40,152,154,43,1.5116
18803,boardgame,Black Stories,2004,2,15,20,20,20,12,1598,6.21558,5.97987,2514,92,21,127,290,129,1.3178
3406,boardgame,Lines of Action,1969,2,2,20,20,20,10,294,7.13942,5.97986,271,1,28,101,171,36,2.7778
129736,boardgame,Kakerlakenpoker Royal,2012,2,6,20,20,20,8,431,6.75492,5.96878,788,20,39,87,107,25,1.12
129820,boardgame,Salmon Run,2013,2,4,45,20,45,10,467,6.68312,5.96858,727,34,71,214,143,37,1.8378
55834,boardgame,Mosaix,2009,1,4,20,20,20,8,484,6.61315,5.96817,531,11,42,100,163,57,1.4211
64956,boardgame,10 Days in the Americas,2010,2,4,20,20,20,10,415,6.71752,5.96479,612,10,56,113,134,33,1.3636
6263,boardgame,King's Breakfast,2003,3,5,20,20,20,7,1359,6.20611,5.96311,1582,64,39,85,489,144,1.1667
2932,boardgame,Hnefatafl,400,2,2,20,20,20,7,662,6.50684,5.9615,1209,19,33,204,329,89,2.5843
144761,boardgame,"Going, Going, GONE!",2013,2,6,20,20,20,8,767,6.38162,5.96008,1112,52,148,482,215,40,1.225
55601,boardgame,Sneaks & Snitches,2010,2,5,20,20,20,9,699,6.40167,5.95324,928,53,54,184,223,69,1.4493
58798,boardgame,Cardcassonne,2009,2,5,20,20,20,8,847,6.33722,5.94719,1456,81,33,127,259,81,1.7778
3730,boardgame,Statis Pro Baseball,1971,1,2,20,20,20,10,349,6.97508,5.93834,608,66,15,18,171,52,2.1346
6481,boardgame,Phoenix,2003,2,2,20,20,20,12,646,6.42142,5.93649,723,52,57,131,327,76,1.6842
5445,boardgame,Rod Hockey,1932,2,4,20,20,20,0,239,7.17778,5.92893,169,4,10,23,122,28,1.3929
28218,boardgame,Cash-a-Catch,2007,3,5,30,20,30,8,761,6.32781,5.92697,899,47,21,83,256,110,1.4455
163930,boardgame,Abraca...what?,2014,2,5,30,20,30,8,399,6.70449,5.92603,512,11,54,255,97,33,1.7879
28086,boardgame,Risk Express,2006,2,6,20,20,20,8,827,6.28404,5.92599,975,35,127,246,390,114,1.1667
115233,boardgame,Rory's Story Cubes: Voyages,2011,1,12,20,20,20,8,363,6.75691,5.92274,1234,12,16,59,92,25,1.04
136192,boardgame,Dungeon Dice,2014,2,4,20,20,20,8,307,7.14651,5.92225,847,23,53,183,146,41,2.0732
165,boardgame,Black Box,1977,1,2,20,20,20,10,699,6.35323,5.92104,1185,104,13,69,300,70,2.1143
43264,boardgame,Pocket Rockets,2009,2,4,20,20,20,10,583,6.42376,5.92068,1071,59,48,151,181,50,1.46
7118,boardgame,Ace of Aces: Handy Rotary Deluxe Edition,1986,2,2,20,20,20,12,256,7.12629,5.91935,475,20,42,60,124,41,1.7317
23142,boardgame,MagBlast (Third Edition),2006,2,8,20,20,20,10,1647,6.10744,5.91784,2341,162,25,161,497,203,1.5567
149853,boardgame,Bullfrogs,2015,2,4,40,20,40,8,253,7.19125,5.91741,730,16,27,148,67,20,1.9
142965,boardgame,TKG ARENA: The Elemental Kings,2006,2,4,20,20,20,7,265,8.43859,5.91448,135,0,0,9,173,137,1.1095
98085,boardgame,Seven Dragons,2011,2,5,20,20,20,8,914,6.25932,5.9135,1635,45,30,141,236,79,1.3038
84838,boardgame,Yomi (second edition),2014,1,4,20,20,20,10,129,8.3231,5.91282,238,2,46,144,46,12,2.8333
4424,boardgame,Cranium Hoopla,2002,2,8,20,20,20,13,766,6.32367,5.91155,1296,96,8,44,318,86,1.2791
908,boardgame,Tally Ho!,1973,2,2,20,20,20,8,1860,6.08468,5.91128,2215,90,75,209,645,195,1.5026
63539,boardgame,Lupus in Tabula,2001,8,24,40,20,40,8,487,6.53496,5.90955,999,50,8,40,127,33,1.2424
6209,boardgame,MagBlast (Second Edition),2002,2,8,20,20,20,10,630,6.38889,5.90187,724,30,18,56,237,86,1.5349
9963,boardgame,Santorini,2004,2,3,20,20,20,0,175,7.51123,5.89792,137,1,80,230,109,18,2.4444
89415,boardgame,Rory's Story Cubes: Actions,2007,1,12,20,20,20,6,430,6.55202,5.89668,1491,18,14,53,108,19,1.2632
17027,boardgame,Sitting Ducks Gallery,2005,3,6,20,20,20,10,1259,6.11038,5.87587,1626,67,8,67,360,155,1.1161
66781,boardgame,Space Infantry,2010,1,1,20,20,20,0,251,7.0002,5.87559,677,30,142,487,135,39,2.1795
148532,boardgame,Geistesblitz 5 vor 12,2013,2,8,20,20,20,8,228,7.02884,5.87548,461,2,22,61,49,10,1.2
137290,boardgame,Nosferatu,2013,5,8,20,20,20,10,323,6.70034,5.87406,571,14,16,85,67,35,1.3714
3487,boardgame,BattleTech CCG,1996,2,2,20,20,20,10,640,6.35644,5.86987,890,96,44,54,244,73,2.4658
11231,boardgame,Snorta!,2004,3,8,20,20,20,8,1121,6.14001,5.86935,1891,153,24,109,481,140,1.1
279,boardgame,The Very Clever Pipe Game,1996,2,4,20,20,20,10,775,6.23647,5.86885,1294,61,32,91,322,78,1.5897
2968,boardgame,Ka-Ching!,2001,2,2,20,20,20,10,442,6.43162,5.86855,634,40,25,77,201,49,1.5102
3086,boardgame,The Omega Virus,1992,1,4,20,20,20,10,728,6.28669,5.86282,1267,106,59,147,318,77,1.8312
